Event,Detector,Constant,Count,RankWithinEvent
GW190513_205428-v2,L1,Fine-Structure Constant,10,2
GW190513_205428-v2,L1,Absolute Zero (K),9,3
GW190513_205428-v2,L1,Proton Mass (kg),9,4
GW190513_205428-v2,L1,Planck Time (s),9,5
GW190513_205428-v2,L1,Muon Mass (kg),9,6
GW190513_205428-v2,L1,Neutron Mass (kg),9,7
GW190513_205428-v2,L1,Reduced Planck Constant (J·s),9,8
GW190513_205428-v2,L1,Elementary Charge (C),9,9
GW190513_205428-v2,L1,Electron Mass (kg),9,10
GW190513_205428-v2,L1,Planck Charge (C),9,11
GW190513_205428-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),9,12
GW190513_205428-v2,L1,Critical Density (kg/m^3),9,13
GW190513_205428-v2,L1,Planck Constant (J·s),9,14
GW190513_205428-v2,L1,Planck Length (m),9,15
GW190513_205428-v2,L1,Boltzmann Constant (J/K),9,16
GW190513_205428-v2,L1,Baryon-to-Photon Ratio,9,17
GW190513_205428-v2,L1,Planck Mass (kg),9,18
GW190513_205428-v2,L1,Tau Mass (kg),9,19
GW190513_205428-v2,L1,Apéry’s Constant (zeta(3)),8,20
GW190513_205428-v2,L1,Plastic Constant,5,21
GW190513_205428-v2,L1,Golden Ratio Conjugate,4,22
GW190513_205428-v2,L1,Golden Ratio,2,23
GW190513_205428-v2,L1,Euler–Mascheroni Constant,2,24
GW190513_205428-v2,L1,Khinchin’s Constant,1,25
GW190513_205428-v2,L1,Feigenbaum Alpha,1,26
GW190513_205428-v2,L1,Euler’s Number,1,27
GW190513_205428-v2,L1,Phi Squared,1,28
GW190513_205428-v2,L1,Square Root of 2,1,29
GW190513_205428-v2,L1,Cosmic Microwave Background Temp (K),1,30
GW190513_205428-v2,L1,Square Root of 5,1,31
GW190513_205428-v2,L1,Solar Mass (kg),0,32
GW190513_205428-v2,L1,Speed of Light (m/s),0,33
GW190513_205428-v2,L1,Square Root of 3,0,34
GW190513_205428-v2,L1,Solar Radius (m),0,35
GW190513_205428-v2,L1,Hubble Constant (km/s/Mpc),0,36
GW190513_205428-v2,L1,Planck Temperature (K),0,37
GW190513_205428-v2,L1,Pi,0,38
GW190513_205428-v2,L1,Parsec (m),0,39
GW190513_205428-v2,L1,Gas Constant R (J/(mol·K)),0,40
GW190513_205428-v2,L1,Feigenbaum Delta,0,41
GW190513_205428-v2,L1,Earth Radius (m),0,42
GW190513_205428-v2,L1,Earth Mass (kg),0,43
GW190513_205428-v2,L1,Coulomb Constant (N m^2 C^-2),0,44
GW190513_205428-v2,L1,Avogadro Constant (1/mol),0,45
GW190513_205428-v2,L1,Astronomical Unit (m),0,46
GW190513_205428-v2,L1,Two Pi,0,47
GW190514_065416-v1,H1,Catalan’s Constant,64,1
GW190514_065416-v1,H1,Apéry’s Constant (zeta(3)),47,2
GW190514_065416-v1,H1,Golden Ratio Conjugate,23,3
GW190514_065416-v1,H1,Euler–Mascheroni Constant,19,4
GW190514_065416-v1,H1,Golden Ratio,16,5
GW190514_065416-v1,H1,Absolute Zero (K),10,6
GW190514_065416-v1,H1,Planck Length (m),10,7
GW190514_065416-v1,H1,Planck Charge (C),10,8
GW190514_065416-v1,H1,Planck Mass (kg),10,9
GW190514_065416-v1,H1,Planck Time (s),10,10
GW190514_065416-v1,H1,Neutron Mass (kg),10,11
GW190514_065416-v1,H1,Muon Mass (kg),10,12
GW190514_065416-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),10,13
GW190514_065416-v1,H1,Proton Mass (kg),10,14
GW190514_065416-v1,H1,Fine-Structure Constant,10,15
GW190514_065416-v1,H1,Reduced Planck Constant (J·s),10,16
GW190514_065416-v1,H1,Planck Constant (J·s),10,17
GW190514_065416-v1,H1,Elementary Charge (C),10,18
GW190514_065416-v1,H1,Electron Mass (kg),10,19
GW190514_065416-v1,H1,Critical Density (kg/m^3),10,20
GW190514_065416-v1,H1,Boltzmann Constant (J/K),10,21
GW190514_065416-v1,H1,Baryon-to-Photon Ratio,10,22
GW190514_065416-v1,H1,Tau Mass (kg),10,23
GW190514_065416-v1,H1,Plastic Constant,5,24
GW190514_065416-v1,H1,Square Root of 2,4,25
GW190514_065416-v1,H1,Square Root of 3,3,26
GW190514_065416-v1,H1,Square Root of 5,1,27
GW190514_065416-v1,H1,Feigenbaum Alpha,1,28
GW190514_065416-v1,H1,Solar Mass (kg),0,29
GW190514_065416-v1,H1,Solar Radius (m),0,30
GW190514_065416-v1,H1,Speed of Light (m/s),0,31
GW190514_065416-v1,H1,Planck Temperature (K),0,32
GW190514_065416-v1,H1,Hubble Constant (km/s/Mpc),0,33
GW190514_065416-v1,H1,Pi,0,34
GW190514_065416-v1,H1,Phi Squared,0,35
GW190514_065416-v1,H1,Parsec (m),0,36
GW190514_065416-v1,H1,Khinchin’s Constant,0,37
GW190514_065416-v1,H1,Gas Constant R (J/(mol·K)),0,38
GW190514_065416-v1,H1,Feigenbaum Delta,0,39
GW190514_065416-v1,H1,Euler’s Number,0,40
GW190514_065416-v1,H1,Earth Radius (m),0,41
GW190514_065416-v1,H1,Earth Mass (kg),0,42
GW190514_065416-v1,H1,Coulomb Constant (N m^2 C^-2),0,43
GW190514_065416-v1,H1,Cosmic Microwave Background Temp (K),0,44
GW190514_065416-v1,H1,Avogadro Constant (1/mol),0,45
GW190514_065416-v1,H1,Astronomical Unit (m),0,46
GW190514_065416-v1,H1,Two Pi,0,47
GW190514_065416-v2,L1,Catalan’s Constant,52,1
GW190514_065416-v2,L1,Euler–Mascheroni Constant,20,2
GW190514_065416-v2,L1,Golden Ratio Conjugate,20,3
GW190514_065416-v2,L1,Apéry’s Constant (zeta(3)),14,4
GW190514_065416-v2,L1,Plastic Constant,9,5
GW190514_065416-v2,L1,Square Root of 2,8,6
GW190514_065416-v2,L1,Golden Ratio,8,7
GW190514_065416-v2,L1,Fine-Structure Constant,7,8
GW190514_065416-v2,L1,Muon Mass (kg),6,9
GW190514_065416-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),6,10
GW190514_065416-v2,L1,Absolute Zero (K),6,11
GW190514_065416-v2,L1,Neutron Mass (kg),6,12
GW190514_065416-v2,L1,Planck Time (s),6,13
GW190514_065416-v2,L1,Planck Charge (C),6,14
GW190514_065416-v2,L1,Planck Constant (J·s),6,15
GW190514_065416-v2,L1,Planck Length (m),6,16
GW190514_065416-v2,L1,Proton Mass (kg),6,17
GW190514_065416-v2,L1,Reduced Planck Constant (J·s),6,18
GW190514_065416-v2,L1,Elementary Charge (C),6,19
GW190514_065416-v2,L1,Electron Mass (kg),6,20
GW190514_065416-v2,L1,Critical Density (kg/m^3),6,21
GW190514_065416-v2,L1,Boltzmann Constant (J/K),6,22
GW190514_065416-v2,L1,Baryon-to-Photon Ratio,6,23
GW190514_065416-v2,L1,Tau Mass (kg),6,24
GW190514_065416-v2,L1,Planck Mass (kg),6,25
GW190514_065416-v2,L1,Khinchin’s Constant,4,26
GW190514_065416-v2,L1,Phi Squared,4,27
GW190514_065416-v2,L1,Feigenbaum Alpha,2,28
GW190514_065416-v2,L1,Square Root of 3,1,29
GW190514_065416-v2,L1,Planck Temperature (K),0,30
GW190514_065416-v2,L1,Solar Mass (kg),0,31
GW190514_065416-v2,L1,Solar Radius (m),0,32
GW190514_065416-v2,L1,Speed of Light (m/s),0,33
GW190514_065416-v2,L1,Square Root of 5,0,34
GW190514_065416-v2,L1,Hubble Constant (km/s/Mpc),0,35
GW190514_065416-v2,L1,Pi,0,36
GW190514_065416-v2,L1,Parsec (m),0,37
GW190514_065416-v2,L1,Gas Constant R (J/(mol·K)),0,38
GW190514_065416-v2,L1,Feigenbaum Delta,0,39
GW190514_065416-v2,L1,Euler’s Number,0,40
GW190514_065416-v2,L1,Earth Radius (m),0,41
GW190514_065416-v2,L1,Earth Mass (kg),0,42
GW190514_065416-v2,L1,Coulomb Constant (N m^2 C^-2),0,43
GW190514_065416-v2,L1,Cosmic Microwave Background Temp (K),0,44
GW190514_065416-v2,L1,Avogadro Constant (1/mol),0,45
GW190514_065416-v2,L1,Astronomical Unit (m),0,46
GW190514_065416-v2,L1,Two Pi,0,47
GW190517_055101-v1,H1,Catalan’s Constant,81,1
GW190517_055101-v1,H1,Plastic Constant,8,2
GW190517_055101-v1,H1,Apéry’s Constant (zeta(3)),6,3
GW190517_055101-v1,H1,Square Root of 5,0,4
GW190517_055101-v1,H1,Planck Temperature (K),0,5
GW190517_055101-v1,H1,Neutron Mass (kg),0,6
GW190517_055101-v1,H1,Parsec (m),0,7
GW190517_055101-v1,H1,Phi Squared,0,8
GW190517_055101-v1,H1,Pi,0,9
GW190517_055101-v1,H1,Planck Charge (C),0,10
GW190517_055101-v1,H1,Planck Constant (J·s),0,11
GW190517_055101-v1,H1,Planck Length (m),0,12
GW190517_055101-v1,H1,Planck Mass (kg),0,13
GW190517_055101-v1,H1,Planck Time (s),0,14
GW190517_055101-v1,H1,Square Root of 3,0,15
GW190517_055101-v1,H1,Muon Mass (kg),0,16
GW190517_055101-v1,H1,Proton Mass (kg),0,17
GW190517_055101-v1,H1,Reduced Planck Constant (J·s),0,18
GW190517_055101-v1,H1,Solar Mass (kg),0,19
GW190517_055101-v1,H1,Solar Radius (m),0,20
GW190517_055101-v1,H1,Speed of Light (m/s),0,21
GW190517_055101-v1,H1,Tau Mass (kg),0,22
GW190517_055101-v1,H1,Square Root of 2,0,23
GW190517_055101-v1,H1,Absolute Zero (K),0,24
GW190517_055101-v1,H1,Hubble Constant (km/s/Mpc),0,25
GW190517_055101-v1,H1,Khinchin’s Constant,0,26
GW190517_055101-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),0,27
GW190517_055101-v1,H1,Astronomical Unit (m),0,28
GW190517_055101-v1,H1,Avogadro Constant (1/mol),0,29
GW190517_055101-v1,H1,Baryon-to-Photon Ratio,0,30
GW190517_055101-v1,H1,Boltzmann Constant (J/K),0,31
GW190517_055101-v1,H1,Cosmic Microwave Background Temp (K),0,32
GW190517_055101-v1,H1,Coulomb Constant (N m^2 C^-2),0,33
GW190517_055101-v1,H1,Critical Density (kg/m^3),0,34
GW190517_055101-v1,H1,Earth Mass (kg),0,35
GW190517_055101-v1,H1,Earth Radius (m),0,36
GW190517_055101-v1,H1,Electron Mass (kg),0,37
GW190517_055101-v1,H1,Elementary Charge (C),0,38
GW190517_055101-v1,H1,Euler–Mascheroni Constant,0,39
GW190517_055101-v1,H1,Euler’s Number,0,40
GW190517_055101-v1,H1,Feigenbaum Alpha,0,41
GW190517_055101-v1,H1,Feigenbaum Delta,0,42
GW190517_055101-v1,H1,Fine-Structure Constant,0,43
GW190517_055101-v1,H1,Gas Constant R (J/(mol·K)),0,44
GW190517_055101-v1,H1,Golden Ratio,0,45
GW190517_055101-v1,H1,Golden Ratio Conjugate,0,46
GW190517_055101-v1,H1,Two Pi,0,47
GW190517_055101-v1,L1,Catalan’s Constant,58,1
GW190517_055101-v1,L1,Golden Ratio Conjugate,47,2
GW190517_055101-v1,L1,Euler–Mascheroni Constant,45,3
GW190517_055101-v1,L1,Golden Ratio,38,4
GW190517_055101-v1,L1,Apéry’s Constant (zeta(3)),23,5
GW190517_055101-v1,L1,Plastic Constant,20,6
GW190517_055101-v1,L1,Neutron Mass (kg),6,7
GW190517_055101-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),6,8
GW190517_055101-v1,L1,Muon Mass (kg),6,9
GW190517_055101-v1,L1,Reduced Planck Constant (J·s),6,10
GW190517_055101-v1,L1,Planck Time (s),6,11
GW190517_055101-v1,L1,Proton Mass (kg),6,12
GW190517_055101-v1,L1,Planck Charge (C),6,13
GW190517_055101-v1,L1,Planck Constant (J·s),6,14
GW190517_055101-v1,L1,Planck Length (m),6,15
GW190517_055101-v1,L1,Planck Mass (kg),6,16
GW190517_055101-v1,L1,Fine-Structure Constant,6,17
GW190517_055101-v1,L1,Absolute Zero (K),6,18
GW190517_055101-v1,L1,Critical Density (kg/m^3),6,19
GW190517_055101-v1,L1,Boltzmann Constant (J/K),6,20
GW190517_055101-v1,L1,Tau Mass (kg),6,21
GW190517_055101-v1,L1,Elementary Charge (C),6,22
GW190517_055101-v1,L1,Electron Mass (kg),6,23
GW190517_055101-v1,L1,Baryon-to-Photon Ratio,6,24
GW190517_055101-v1,L1,Feigenbaum Alpha,5,25
GW190517_055101-v1,L1,Khinchin’s Constant,5,26
GW190517_055101-v1,L1,Phi Squared,4,27
GW190517_055101-v1,L1,Square Root of 2,3,28
GW190517_055101-v1,L1,Square Root of 3,3,29
GW190517_055101-v1,L1,Cosmic Microwave Background Temp (K),1,30
GW190517_055101-v1,L1,Euler’s Number,1,31
GW190517_055101-v1,L1,Solar Mass (kg),0,32
GW190517_055101-v1,L1,Speed of Light (m/s),0,33
GW190517_055101-v1,L1,Square Root of 5,0,34
GW190517_055101-v1,L1,Solar Radius (m),0,35
GW190517_055101-v1,L1,Hubble Constant (km/s/Mpc),0,36
GW190517_055101-v1,L1,Planck Temperature (K),0,37
GW190517_055101-v1,L1,Pi,0,38
GW190517_055101-v1,L1,Parsec (m),0,39
GW190517_055101-v1,L1,Gas Constant R (J/(mol·K)),0,40
GW190517_055101-v1,L1,Feigenbaum Delta,0,41
GW190517_055101-v1,L1,Earth Radius (m),0,42
GW190517_055101-v1,L1,Earth Mass (kg),0,43
GW190517_055101-v1,L1,Coulomb Constant (N m^2 C^-2),0,44
GW190517_055101-v1,L1,Avogadro Constant (1/mol),0,45
GW190517_055101-v1,L1,Astronomical Unit (m),0,46
GW190517_055101-v1,L1,Two Pi,0,47
GW190517_055101-v2,H1,Catalan’s Constant,81,1
GW190517_055101-v2,H1,Plastic Constant,8,2
GW190517_055101-v2,H1,Apéry’s Constant (zeta(3)),6,3
GW190517_055101-v2,H1,Square Root of 5,0,4
GW190517_055101-v2,H1,Planck Temperature (K),0,5
GW190517_055101-v2,H1,Neutron Mass (kg),0,6
GW190517_055101-v2,H1,Parsec (m),0,7
GW190517_055101-v2,H1,Phi Squared,0,8
GW190517_055101-v2,H1,Pi,0,9
GW190517_055101-v2,H1,Planck Charge (C),0,10
GW190517_055101-v2,H1,Planck Constant (J·s),0,11
GW190517_055101-v2,H1,Planck Length (m),0,12
GW190517_055101-v2,H1,Planck Mass (kg),0,13
GW190517_055101-v2,H1,Planck Time (s),0,14
GW190517_055101-v2,H1,Square Root of 3,0,15
GW190517_055101-v2,H1,Muon Mass (kg),0,16
GW190517_055101-v2,H1,Proton Mass (kg),0,17
GW190517_055101-v2,H1,Reduced Planck Constant (J·s),0,18
GW190517_055101-v2,H1,Solar Mass (kg),0,19
GW190517_055101-v2,H1,Solar Radius (m),0,20
GW190517_055101-v2,H1,Speed of Light (m/s),0,21
GW190517_055101-v2,H1,Tau Mass (kg),0,22
GW190517_055101-v2,H1,Square Root of 2,0,23
GW190517_055101-v2,H1,Absolute Zero (K),0,24
GW190517_055101-v2,H1,Hubble Constant (km/s/Mpc),0,25
GW190517_055101-v2,H1,Khinchin’s Constant,0,26
GW190517_055101-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),0,27
GW190517_055101-v2,H1,Astronomical Unit (m),0,28
GW190517_055101-v2,H1,Avogadro Constant (1/mol),0,29
GW190517_055101-v2,H1,Baryon-to-Photon Ratio,0,30
GW190517_055101-v2,H1,Boltzmann Constant (J/K),0,31
GW190517_055101-v2,H1,Cosmic Microwave Background Temp (K),0,32
GW190517_055101-v2,H1,Coulomb Constant (N m^2 C^-2),0,33
GW190517_055101-v2,H1,Critical Density (kg/m^3),0,34
GW190517_055101-v2,H1,Earth Mass (kg),0,35
GW190517_055101-v2,H1,Earth Radius (m),0,36
GW190517_055101-v2,H1,Electron Mass (kg),0,37
GW190517_055101-v2,H1,Elementary Charge (C),0,38
GW190517_055101-v2,H1,Euler–Mascheroni Constant,0,39
GW190517_055101-v2,H1,Euler’s Number,0,40
GW190517_055101-v2,H1,Feigenbaum Alpha,0,41
GW190517_055101-v2,H1,Feigenbaum Delta,0,42
GW190517_055101-v2,H1,Fine-Structure Constant,0,43
GW190517_055101-v2,H1,Gas Constant R (J/(mol·K)),0,44
GW190517_055101-v2,H1,Golden Ratio,0,45
GW190517_055101-v2,H1,Golden Ratio Conjugate,0,46
GW190517_055101-v2,H1,Two Pi,0,47
GW190517_055101-v2,L1,Catalan’s Constant,58,1
GW190517_055101-v2,L1,Golden Ratio Conjugate,47,2
GW190517_055101-v2,L1,Euler–Mascheroni Constant,45,3
GW190517_055101-v2,L1,Golden Ratio,38,4
GW190517_055101-v2,L1,Apéry’s Constant (zeta(3)),23,5
GW190517_055101-v2,L1,Plastic Constant,20,6
GW190517_055101-v2,L1,Neutron Mass (kg),6,7
GW190517_055101-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),6,8
GW190517_055101-v2,L1,Muon Mass (kg),6,9
GW190517_055101-v2,L1,Reduced Planck Constant (J·s),6,10
GW190517_055101-v2,L1,Planck Time (s),6,11
GW190517_055101-v2,L1,Proton Mass (kg),6,12
GW190517_055101-v2,L1,Planck Charge (C),6,13
GW190517_055101-v2,L1,Planck Constant (J·s),6,14
GW190517_055101-v2,L1,Planck Length (m),6,15
GW190517_055101-v2,L1,Planck Mass (kg),6,16
GW190517_055101-v2,L1,Fine-Structure Constant,6,17
GW190517_055101-v2,L1,Absolute Zero (K),6,18
GW190517_055101-v2,L1,Critical Density (kg/m^3),6,19
GW190517_055101-v2,L1,Boltzmann Constant (J/K),6,20
GW190517_055101-v2,L1,Tau Mass (kg),6,21
GW190517_055101-v2,L1,Elementary Charge (C),6,22
GW190517_055101-v2,L1,Electron Mass (kg),6,23
GW190517_055101-v2,L1,Baryon-to-Photon Ratio,6,24
GW190517_055101-v2,L1,Feigenbaum Alpha,5,25
GW190517_055101-v2,L1,Khinchin’s Constant,5,26
GW190517_055101-v2,L1,Phi Squared,4,27
GW190517_055101-v2,L1,Square Root of 2,3,28
GW190517_055101-v2,L1,Square Root of 3,3,29
GW190517_055101-v2,L1,Cosmic Microwave Background Temp (K),1,30
GW190517_055101-v2,L1,Euler’s Number,1,31
GW190517_055101-v2,L1,Solar Mass (kg),0,32
GW190517_055101-v2,L1,Speed of Light (m/s),0,33
GW190517_055101-v2,L1,Square Root of 5,0,34
GW190517_055101-v2,L1,Solar Radius (m),0,35
GW190517_055101-v2,L1,Hubble Constant (km/s/Mpc),0,36
GW190517_055101-v2,L1,Planck Temperature (K),0,37
GW190517_055101-v2,L1,Pi,0,38
GW190517_055101-v2,L1,Parsec (m),0,39
GW190517_055101-v2,L1,Gas Constant R (J/(mol·K)),0,40
GW190517_055101-v2,L1,Feigenbaum Delta,0,41
GW190517_055101-v2,L1,Earth Radius (m),0,42
GW190517_055101-v2,L1,Earth Mass (kg),0,43
GW190517_055101-v2,L1,Coulomb Constant (N m^2 C^-2),0,44
GW190517_055101-v2,L1,Avogadro Constant (1/mol),0,45
GW190517_055101-v2,L1,Astronomical Unit (m),0,46
GW190517_055101-v2,L1,Two Pi,0,47
GW190519_153544-v1,H1,Catalan’s Constant,73,1
GW190519_153544-v1,H1,Apéry’s Constant (zeta(3)),44,2
GW190519_153544-v1,H1,Golden Ratio Conjugate,43,3
GW190519_153544-v1,H1,Euler–Mascheroni Constant,43,4
GW190519_153544-v1,H1,Golden Ratio,41,5
GW190519_153544-v1,H1,Absolute Zero (K),10,6
GW190519_153544-v1,H1,Planck Time (s),10,7
GW190519_153544-v1,H1,Planck Length (m),10,8
GW190519_153544-v1,H1,Planck Constant (J·s),10,9
GW190519_153544-v1,H1,Planck Charge (C),10,10
GW190519_153544-v1,H1,Proton Mass (kg),10,11
GW190519_153544-v1,H1,Reduced Planck Constant (J·s),10,12
GW190519_153544-v1,H1,Neutron Mass (kg),10,13
GW190519_153544-v1,H1,Muon Mass (kg),10,14
GW190519_153544-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),10,15
GW190519_153544-v1,H1,Planck Mass (kg),10,16
GW190519_153544-v1,H1,Critical Density (kg/m^3),10,17
GW190519_153544-v1,H1,Tau Mass (kg),10,18
GW190519_153544-v1,H1,Elementary Charge (C),10,19
GW190519_153544-v1,H1,Electron Mass (kg),10,20
GW190519_153544-v1,H1,Baryon-to-Photon Ratio,10,21
GW190519_153544-v1,H1,Boltzmann Constant (J/K),10,22
GW190519_153544-v1,H1,Fine-Structure Constant,9,23
GW190519_153544-v1,H1,Plastic Constant,9,24
GW190519_153544-v1,H1,Square Root of 2,5,25
GW190519_153544-v1,H1,Square Root of 3,3,26
GW190519_153544-v1,H1,Cosmic Microwave Background Temp (K),2,27
GW190519_153544-v1,H1,Feigenbaum Alpha,2,28
GW190519_153544-v1,H1,Euler’s Number,2,29
GW190519_153544-v1,H1,Khinchin’s Constant,2,30
GW190519_153544-v1,H1,Speed of Light (m/s),0,31
GW190519_153544-v1,H1,Square Root of 5,0,32
GW190519_153544-v1,H1,Solar Mass (kg),0,33
GW190519_153544-v1,H1,Solar Radius (m),0,34
GW190519_153544-v1,H1,Hubble Constant (km/s/Mpc),0,35
GW190519_153544-v1,H1,Planck Temperature (K),0,36
GW190519_153544-v1,H1,Pi,0,37
GW190519_153544-v1,H1,Phi Squared,0,38
GW190519_153544-v1,H1,Parsec (m),0,39
GW190519_153544-v1,H1,Gas Constant R (J/(mol·K)),0,40
GW190519_153544-v1,H1,Feigenbaum Delta,0,41
GW190519_153544-v1,H1,Earth Radius (m),0,42
GW190519_153544-v1,H1,Earth Mass (kg),0,43
GW190519_153544-v1,H1,Coulomb Constant (N m^2 C^-2),0,44
GW190519_153544-v1,H1,Avogadro Constant (1/mol),0,45
GW190519_153544-v1,H1,Astronomical Unit (m),0,46
GW190519_153544-v1,H1,Two Pi,0,47
GW190519_153544-v1,L1,Golden Ratio Conjugate,5,1
GW190519_153544-v1,L1,Absolute Zero (K),4,2
GW190519_153544-v1,L1,Elementary Charge (C),4,3
GW190519_153544-v1,L1,Planck Charge (C),4,4
GW190519_153544-v1,L1,Planck Mass (kg),4,5
GW190519_153544-v1,L1,Planck Time (s),4,6
GW190519_153544-v1,L1,Neutron Mass (kg),4,7
GW190519_153544-v1,L1,Muon Mass (kg),4,8
GW190519_153544-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),4,9
GW190519_153544-v1,L1,Proton Mass (kg),4,10
GW190519_153544-v1,L1,Fine-Structure Constant,4,11
GW190519_153544-v1,L1,Reduced Planck Constant (J·s),4,12
GW190519_153544-v1,L1,Planck Length (m),4,13
GW190519_153544-v1,L1,Planck Constant (J·s),4,14
GW190519_153544-v1,L1,Electron Mass (kg),4,15
GW190519_153544-v1,L1,Tau Mass (kg),4,16
GW190519_153544-v1,L1,Baryon-to-Photon Ratio,4,17
GW190519_153544-v1,L1,Critical Density (kg/m^3),4,18
GW190519_153544-v1,L1,Boltzmann Constant (J/K),4,19
GW190519_153544-v1,L1,Euler–Mascheroni Constant,2,20
GW190519_153544-v1,L1,Plastic Constant,2,21
GW190519_153544-v1,L1,Catalan’s Constant,2,22
GW190519_153544-v1,L1,Apéry’s Constant (zeta(3)),2,23
GW190519_153544-v1,L1,Golden Ratio,2,24
GW190519_153544-v1,L1,Feigenbaum Alpha,2,25
GW190519_153544-v1,L1,Square Root of 2,1,26
GW190519_153544-v1,L1,Solar Mass (kg),0,27
GW190519_153544-v1,L1,Square Root of 3,0,28
GW190519_153544-v1,L1,Speed of Light (m/s),0,29
GW190519_153544-v1,L1,Planck Temperature (K),0,30
GW190519_153544-v1,L1,Square Root of 5,0,31
GW190519_153544-v1,L1,Solar Radius (m),0,32
GW190519_153544-v1,L1,Hubble Constant (km/s/Mpc),0,33
GW190519_153544-v1,L1,Pi,0,34
GW190519_153544-v1,L1,Phi Squared,0,35
GW190519_153544-v1,L1,Parsec (m),0,36
GW190519_153544-v1,L1,Khinchin’s Constant,0,37
GW190519_153544-v1,L1,Gas Constant R (J/(mol·K)),0,38
GW190519_153544-v1,L1,Feigenbaum Delta,0,39
GW190519_153544-v1,L1,Euler’s Number,0,40
GW190519_153544-v1,L1,Earth Radius (m),0,41
GW190519_153544-v1,L1,Earth Mass (kg),0,42
GW190519_153544-v1,L1,Coulomb Constant (N m^2 C^-2),0,43
GW190519_153544-v1,L1,Cosmic Microwave Background Temp (K),0,44
GW190519_153544-v1,L1,Avogadro Constant (1/mol),0,45
GW190519_153544-v1,L1,Astronomical Unit (m),0,46
GW190519_153544-v1,L1,Two Pi,0,47
GW190519_153544-v2,H1,Catalan’s Constant,72,1
GW190519_153544-v2,H1,Apéry’s Constant (zeta(3)),38,2
GW190519_153544-v2,H1,Euler–Mascheroni Constant,36,3
GW190519_153544-v2,H1,Golden Ratio Conjugate,36,4
GW190519_153544-v2,H1,Golden Ratio,33,5
GW190519_153544-v2,H1,Plastic Constant,10,6
GW190519_153544-v2,H1,Absolute Zero (K),9,7
GW190519_153544-v2,H1,Muon Mass (kg),9,8
GW190519_153544-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),9,9
GW190519_153544-v2,H1,Reduced Planck Constant (J·s),9,10
GW190519_153544-v2,H1,Neutron Mass (kg),9,11
GW190519_153544-v2,H1,Planck Time (s),9,12
GW190519_153544-v2,H1,Proton Mass (kg),9,13
GW190519_153544-v2,H1,Planck Charge (C),9,14
GW190519_153544-v2,H1,Planck Constant (J·s),9,15
GW190519_153544-v2,H1,Planck Length (m),9,16
GW190519_153544-v2,H1,Fine-Structure Constant,9,17
GW190519_153544-v2,H1,Planck Mass (kg),9,18
GW190519_153544-v2,H1,Elementary Charge (C),9,19
GW190519_153544-v2,H1,Electron Mass (kg),9,20
GW190519_153544-v2,H1,Critical Density (kg/m^3),9,21
GW190519_153544-v2,H1,Boltzmann Constant (J/K),9,22
GW190519_153544-v2,H1,Baryon-to-Photon Ratio,9,23
GW190519_153544-v2,H1,Tau Mass (kg),9,24
GW190519_153544-v2,H1,Square Root of 2,6,25
GW190519_153544-v2,H1,Feigenbaum Alpha,1,26
GW190519_153544-v2,H1,Euler’s Number,1,27
GW190519_153544-v2,H1,Khinchin’s Constant,1,28
GW190519_153544-v2,H1,Square Root of 3,1,29
GW190519_153544-v2,H1,Cosmic Microwave Background Temp (K),1,30
GW190519_153544-v2,H1,Solar Mass (kg),0,31
GW190519_153544-v2,H1,Speed of Light (m/s),0,32
